,index,IP,date,request,res_code,search_engine,os,time
2069,2070.0,10.128.2.1,30/Nov/2017,GET /sign.php HTTP/1.1,200,Lycos,Apple macOS,15:46:00
2070,2071.0,10.130.2.1,30/Nov/2017,GET /details.php?name=Factorial%20Factorization&cod=16 HTTP/1.1,200,Lycos,Apple iOS,15:46:07
2071,2072.0,10.128.2.1,30/Nov/2017,POST /action.php HTTP/1.1,302,Lycos,Microsoft Windows,15:46:16
2072,2073.0,10.128.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,bing,Apple macOS,15:46:17
2073,2074.0,10.131.0.1,30/Nov/2017,POST /process.php HTTP/1.1,302,bing,Linux Operating System,15:46:24
2074,2075.0,10.131.0.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Lycos,Apple iOS,15:46:24
2075,2076.0,10.131.0.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200,bing,Apple macOS,15:46:25
2076,2077.0,10.131.0.1,30/Nov/2017,GET /js/vendor/moment.min.js HTTP/1.1,200,Yahoo,Microsoft Windows,15:46:25
2077,2078.0,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Yahoo,Apple macOS,15:46:42
2078,2079.0,10.129.2.1,30/Nov/2017,GET / HTTP/1.1,200,bing,Microsoft Windows,15:46:59
2079,2080.0,10.129.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Google,Linux Operating System,15:47:01
2080,2081.0,10.130.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Google,Apple iOS,15:47:16
2081,2082.0,10.131.0.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Google,Apple iOS,15:47:24
2082,2083.0,10.131.0.1,30/Nov/2017,GET /img/ruet.png HTTP/1.1,200,bing,Linux Operating System,15:47:25
2083,2084.0,10.128.2.1,30/Nov/2017,GET /contestsubmission.php?id=16&show=bruce HTTP/1.1,200,Yahoo,Apple macOS,15:47:26
2084,2085.0,10.129.2.1,30/Nov/2017,GET /details.php?id=42 HTTP/1.1,200,Yahoo,Apple macOS,15:47:28
2085,2086.0,10.128.2.1,30/Nov/2017,GET /details.php?name=Factorial%20Factorization&cod=16 HTTP/1.1,200,Google,Apple iOS,15:47:34
2086,2087.0,10.131.0.1,30/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,Lycos,Google's Android OS,15:47:59
2087,2088.0,10.130.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Yandex,Linux Operating System,15:48:01
2088,2089.0,10.130.2.1,30/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,Google,Apple macOS,15:48:05
2089,2090.0,10.130.2.1,30/Nov/2017,GET /contestsubmission.php?id=16&page=1 HTTP/1.1,200,Google,Microsoft Windows,15:48:17
2090,2091.0,10.131.0.1,30/Nov/2017,GET /contest.php HTTP/1.1,200,Lycos,Apple iOS,15:48:22
2091,2092.0,10.128.2.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Yandex,Linux Operating System,15:48:25
2092,2093.0,10.131.2.1,30/Nov/2017,GET /contestsubmission.php?id=16&page=1 HTTP/1.1,200,Google,Microsoft Windows,15:48:28
2093,2094.0,10.128.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Google,Apple iOS,15:48:31
2094,2095.0,10.131.2.1,30/Nov/2017,GET / HTTP/1.1,302,Google,Apple iOS,15:48:33
2095,2096.0,10.128.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Lycos,Apple macOS,15:48:34
2096,2097.0,10.128.2.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,bing,Apple iOS,15:48:34
2097,2098.0,10.131.2.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Google,Apple iOS,15:48:34
2098,2099.0,10.129.2.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Yandex,Apple iOS,15:48:35
2099,2100.0,10.131.0.1,30/Nov/2017,GET /css/main.css HTTP/1.1,200,Yahoo,Microsoft Windows,15:48:35
2100,2101.0,10.129.2.1,30/Nov/2017,GET /css/style.css HTTP/1.1,200,Yahoo,Apple iOS,15:48:35
2101,2102.0,10.131.0.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Yahoo,Apple iOS,15:48:35
2102,2103.0,10.129.2.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Lycos,Apple macOS,15:48:35
2103,2104.0,10.131.0.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Google,Apple iOS,15:48:35
2104,2105.0,10.129.2.1,30/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Yandex,Apple iOS,15:48:38
2105,2106.0,10.128.2.1,30/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,Yandex,Apple iOS,15:48:57
2106,2107.0,10.130.2.1,30/Nov/2017,POST /process.php HTTP/1.1,302,Lycos,Apple iOS,15:49:12
2107,2108.0,10.131.2.1,30/Nov/2017,GET / HTTP/1.1,302,bing,Linux Operating System,15:49:13
2108,2109.0,10.130.2.1,30/Nov/2017,GET /home.php HTTP/1.1,200,bing,Linux Operating System,15:49:13
2109,2110.0,10.131.0.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Lycos,Apple macOS,15:49:13
2110,2111.0,10.130.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200,Yandex,Apple iOS,15:49:14
2111,2112.0,10.129.2.1,30/Nov/2017,GET /js/vendor/moment.min.js HTTP/1.1,200,Lycos,Apple iOS,15:49:14
2112,2113.0,10.131.0.1,30/Nov/2017,POST /process.php HTTP/1.1,302,Yandex,Apple macOS,15:49:19
2113,2114.0,10.131.0.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Yahoo,Microsoft Windows,15:49:20
2114,2115.0,10.131.0.1,30/Nov/2017,GET /contest.php HTTP/1.1,200,Lycos,Linux Operating System,15:49:23
2115,2116.0,10.131.0.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Yandex,Apple iOS,15:49:26
2116,2117.0,10.130.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Google,Google's Android OS,15:49:26
2117,2118.0,10.131.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,bing,Linux Operating System,15:49:31
2118,2119.0,10.130.2.1,30/Nov/2017,GET /details.php?id=41 HTTP/1.1,200,Yahoo,Linux Operating System,15:49:35
2119,2120.0,10.130.2.1,30/Nov/2017,GET /img/ruet.png HTTP/1.1,200,Lycos,Apple macOS,15:49:36
2120,2121.0,10.131.2.1,30/Nov/2017,GET /contestsubmission.php?id=16&show=bruce HTTP/1.1,200,bing,Microsoft Windows,15:49:44
2121,2122.0,10.131.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Yandex,Microsoft Windows,15:49:52
2122,2123.0,10.130.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Google,Google's Android OS,15:49:53
2123,2124.0,10.131.2.1,30/Nov/2017,GET /contestsubmission.php?id=16&show=tanu_1603070 HTTP/1.1,200,Yahoo,Apple iOS,15:49:57
2124,2125.0,10.130.2.1,30/Nov/2017,GET /contestsubmission.php?id=16&show=bruce HTTP/1.1,200,Yandex,Google's Android OS,15:50:09
2125,2126.0,10.130.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,bing,Google's Android OS,15:50:11
2126,2127.0,10.130.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,bing,Google's Android OS,15:50:14
2127,2128.0,10.130.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Google,Apple macOS,15:50:16
2128,2129.0,10.130.2.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Google,Apple macOS,15:50:26
2129,2130.0,10.131.0.1,30/Nov/2017,GET /contestsubmit.php?id=45 HTTP/1.1,200,Yahoo,Apple iOS,15:50:27
2130,2131.0,10.130.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Yandex,Microsoft Windows,15:50:32
2131,2132.0,10.1.131.2.1,30/Nov/2017,'a.out':,404,bing,Microsoft Windows,18:44:27
2132,2133.0,10.1.131.2.1,30/Nov/2017,'error.txt':,404,Google,Apple iOS,18:44:27
2133,2134.0,10.1.131.2.1,30/Nov/2017,'*.o':,404,bing,Apple macOS,18:44:27
2134,2135.0,10.131.0.1,30/Nov/2017,POST /pcompile.php HTTP/1.1,200,Lycos,Apple iOS,15:50:33
2135,2136.0,10.131.0.1,30/Nov/2017,GET /details.php?id=45 HTTP/1.1,200,Yandex,Apple iOS,15:50:33
2136,2137.0,10.131.0.1,30/Nov/2017,POST /contestsubmission.php HTTP/1.1,200,Lycos,Google's Android OS,15:50:36
2137,2138.0,10.131.0.1,30/Nov/2017,GET /details.php?name=Factorial%20Factorization&cod=16 HTTP/1.1,200,Google,Linux Operating System,15:50:40
2138,2139.0,10.129.2.1,30/Nov/2017,GET / HTTP/1.1,200,Yandex,Microsoft Windows,15:50:44
2139,2140.0,10.129.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,bing,Linux Operating System,15:50:47
2140,2141.0,10.129.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Yahoo,Apple iOS,15:50:52
2141,2142.0,10.131.2.1,30/Nov/2017,GET /details.php?id=43 HTTP/1.1,200,Lycos,Microsoft Windows,15:50:53
2142,2143.0,10.129.2.1,30/Nov/2017,GET /contestsubmission.php?id=16&show=samin_1610002 HTTP/1.1,200,Lycos,Apple macOS,15:50:59
2143,2144.0,10.129.2.1,30/Nov/2017,GET /details.php?name=Factorial%20Factorization&cod=16 HTTP/1.1,200,Yahoo,Linux Operating System,15:51:02
2144,2145.0,10.131.2.1,30/Nov/2017,GET / HTTP/1.1,302,Yandex,Apple iOS,15:51:03
2145,2146.0,10.131.0.1,30/Nov/2017,GET /login.php HTTP/1.1,200,bing,Apple iOS,15:51:03
2146,2147.0,10.131.0.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,bing,Apple macOS,15:51:03
2147,2148.0,10.131.2.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,bing,Google's Android OS,15:51:03
2148,2149.0,10.128.2.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Lycos,Apple macOS,15:51:03
2149,2150.0,10.128.2.1,30/Nov/2017,GET /css/style.css HTTP/1.1,200,Google,Linux Operating System,15:51:04
2150,2151.0,10.130.2.1,30/Nov/2017,GET /css/main.css HTTP/1.1,200,bing,Apple iOS,15:51:04
2151,2152.0,10.131.0.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Google,Linux Operating System,15:51:04
2152,2153.0,10.130.2.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Lycos,Linux Operating System,15:51:06
2153,2154.0,10.131.0.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,bing,Linux Operating System,15:51:07
2154,2155.0,10.130.2.1,30/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Yandex,Linux Operating System,15:51:12
2155,2156.0,10.128.2.1,30/Nov/2017,GET /contestsubmit.php?id=45 HTTP/1.1,200,Lycos,Apple iOS,15:51:25
2156,2157.0,10.128.2.1,30/Nov/2017,POST /pcompile.php HTTP/1.1,200,Yandex,Apple iOS,15:51:34
2157,2158.0,10.128.2.1,30/Nov/2017,POST /contestsubmission.php HTTP/1.1,200,bing,Google's Android OS,15:51:38
2158,2159.0,10.129.2.1,30/Nov/2017,GET / HTTP/1.1,200,Lycos,Apple iOS,15:51:54
2159,2160.0,10.129.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,bing,Apple macOS,15:51:56
2160,2161.0,10.131.0.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Google,Linux Operating System,15:52:02
2161,2162.0,10.128.2.1,30/Nov/2017,GET /details.php?name=Factorial%20Factorization&cod=16 HTTP/1.1,200,bing,Google's Android OS,15:52:03
2162,2163.0,10.129.2.1,30/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,Lycos,Apple macOS,15:52:04
2163,2164.0,10.129.2.1,30/Nov/2017,GET / HTTP/1.1,302,Yahoo,Microsoft Windows,15:52:10
2164,2165.0,10.129.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Lycos,Apple macOS,15:52:10
2165,2166.0,10.129.2.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Lycos,Google's Android OS,15:52:10
2166,2167.0,10.131.2.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Yandex,Apple macOS,15:52:10
2167,2168.0,10.130.2.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Yahoo,Microsoft Windows,15:52:10
2168,2169.0,10.131.0.1,30/Nov/2017,GET /css/style.css HTTP/1.1,200,Google,Linux Operating System,15:52:10
2169,2170.0,10.128.2.1,30/Nov/2017,GET /css/main.css HTTP/1.1,200,Google,Apple macOS,15:52:10
2170,2171.0,10.129.2.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Google,Microsoft Windows,15:52:10
2171,2172.0,10.131.0.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Lycos,Microsoft Windows,15:52:11
2172,2173.0,10.131.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,bing,Google's Android OS,15:52:11
2173,2174.0,10.131.0.1,30/Nov/2017,GET / HTTP/1.1,200,bing,Google's Android OS,15:52:11
2174,2175.0,10.131.0.1,30/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Google,Google's Android OS,15:52:12
2175,2176.0,10.131.0.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,bing,Google's Android OS,15:52:13
2176,2177.0,10.131.0.1,30/Nov/2017,GET /details.php?id=46 HTTP/1.1,200,Google,Apple iOS,15:52:20
2177,2178.0,10.131.0.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Lycos,Microsoft Windows,15:52:29
2178,2179.0,10.131.0.1,30/Nov/2017,GET /sign.php HTTP/1.1,200,Yandex,Apple iOS,15:52:33
2179,2180.0,10.131.0.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Google,Microsoft Windows,15:52:36
2180,2181.0,10.131.0.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Yandex,Google's Android OS,15:52:41
2181,2182.0,10.129.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Yahoo,Apple macOS,15:52:43
2182,2183.0,10.129.2.1,30/Nov/2017,POST /process.php HTTP/1.1,302,Yandex,Microsoft Windows,15:52:50
2183,2184.0,10.129.2.1,30/Nov/2017,GET /home.php HTTP/1.1,200,bing,Microsoft Windows,15:52:50
2184,2185.0,10.129.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200,Yandex,Microsoft Windows,15:52:50
2185,2186.0,10.131.2.1,30/Nov/2017,GET /js/vendor/moment.min.js HTTP/1.1,200,Google,Google's Android OS,15:52:50
2186,2187.0,10.131.0.1,30/Nov/2017,GET /contestsubmission.php?id=16&show=tanu_1603070 HTTP/1.1,200,bing,Apple macOS,15:52:51
2187,2188.0,10.131.0.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Yandex,Microsoft Windows,15:52:55
2188,2189.0,10.131.0.1,30/Nov/2017,GET /contestsubmission.php?id=16&show=dhruba_1603088 HTTP/1.1,200,Yandex,Apple iOS,15:53:03
2189,2190.0,10.131.2.1,30/Nov/2017,GET /contest.php HTTP/1.1,200,bing,Apple iOS,15:53:05
2190,2191.0,10.131.0.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Google,Apple macOS,15:53:09
2191,2192.0,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Google,Apple iOS,15:53:09
2192,2193.0,10.128.2.1,30/Nov/2017,GET / HTTP/1.1,302,Yahoo,Linux Operating System,15:53:12
2193,2194.0,10.129.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Yahoo,Apple macOS,15:53:13
2194,2195.0,10.129.2.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Yandex,Linux Operating System,15:53:13
2195,2196.0,10.131.0.1,30/Nov/2017,GET /contestsubmission.php?id=16&show=bruce HTTP/1.1,200,Yahoo,Linux Operating System,15:53:14
2196,2197.0,10.129.2.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Google,Google's Android OS,15:53:14
2197,2198.0,10.130.2.1,30/Nov/2017,GET /css/main.css HTTP/1.1,200,bing,Google's Android OS,15:53:14
2198,2199.0,10.129.2.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Yahoo,Microsoft Windows,15:53:14
2199,2200.0,10.131.0.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Google,Apple iOS,15:53:14
2200,2201.0,10.128.2.1,30/Nov/2017,GET /css/style.css HTTP/1.1,200,Yandex,Linux Operating System,15:53:14
2201,2202.0,10.129.2.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,bing,Google's Android OS,15:53:16
2202,2203.0,10.128.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Yahoo,Apple macOS,15:53:16
2203,2204.0,10.131.2.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Lycos,Apple macOS,15:53:20
2204,2205.0,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,bing,Google's Android OS,15:53:22
2205,2206.0,10.131.2.1,30/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,Google,Linux Operating System,15:53:26
2206,2207.0,10.131.0.1,30/Nov/2017,GET /contestsubmission.php?id=16&show=bruce HTTP/1.1,200,bing,Apple iOS,15:53:26
2207,2208.0,10.129.2.1,30/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Yandex,Apple iOS,15:53:32
2208,2209.0,10.131.2.1,30/Nov/2017,GET /details.php?name=Factorial%20Factorization&cod=16 HTTP/1.1,200,Lycos,Apple iOS,15:53:32
2209,2210.0,10.131.2.1,30/Nov/2017,GET /logout.php HTTP/1.1,302,Yahoo,Apple iOS,15:53:42
2210,2211.0,10.131.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Yahoo,Microsoft Windows,15:53:43
2211,2212.0,10.131.2.1,30/Nov/2017,POST /process.php HTTP/1.1,302,Yandex,Apple iOS,15:53:48
2212,2213.0,10.131.2.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Lycos,Apple iOS,15:53:50
2213,2214.0,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Google,Google's Android OS,15:53:53
2214,2215.0,10.131.2.1,30/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,Yahoo,Linux Operating System,15:53:57
2215,2216.0,10.129.2.1,30/Nov/2017,GET /contestshowcode.php?id=392&nm=dhruba_1603088&cn=16 HTTP/1.1,200,Yandex,Linux Operating System,15:54:01
2216,2217.0,10.131.0.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Yandex,Apple macOS,15:54:52
2217,2218.0,10.131.0.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Yahoo,Apple macOS,15:54:57
2218,2219.0,10.131.0.1,30/Nov/2017,GET /img/ruet.png HTTP/1.1,200,Yahoo,Linux Operating System,15:54:58
2219,2220.0,10.129.2.1,30/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,Yahoo,Linux Operating System,15:54:59
2220,2221.0,10.131.0.1,30/Nov/2017,GET /profile.php?user=bruce HTTP/1.1,200,bing,Linux Operating System,15:55:20
2221,2222.0,10.129.2.1,30/Nov/2017,GET /details.php?id=45 HTTP/1.1,200,Yahoo,Linux Operating System,15:55:20
2222,2223.0,10.131.0.1,30/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,Lycos,Apple iOS,15:55:28
2223,2224.0,10.128.2.1,30/Nov/2017,GET /profile.php?user=bruce HTTP/1.1,200,bing,Apple macOS,15:55:31
2224,2225.0,10.128.2.1,30/Nov/2017,GET /profile.php?user=bruce HTTP/1.1,200,Lycos,Apple macOS,15:55:44
2225,2226.0,10.128.2.1,30/Nov/2017,GET /js/jquery.min.js HTTP/1.1,200,Yandex,Google's Android OS,15:55:45
2226,2227.0,10.131.2.1,30/Nov/2017,GET /js/chart.min.js HTTP/1.1,200,bing,Google's Android OS,15:55:45
2227,2228.0,10.128.2.1,30/Nov/2017,GET /contestsubmission.php?id=14&show=bruce HTTP/1.1,200,Yandex,Google's Android OS,15:55:46
2228,2229.0,10.128.2.1,30/Nov/2017,GET /profile.php?user=bruce HTTP/1.1,200,Yahoo,Linux Operating System,15:55:52
2229,2230.0,10.128.2.1,30/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,Yahoo,Linux Operating System,15:55:53
2230,2231.0,10.131.0.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,bing,Google's Android OS,15:55:55
2231,2232.0,10.128.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,bing,Microsoft Windows,15:55:55
2232,2233.0,10.128.2.1,30/Nov/2017,GET /details.php?id=43 HTTP/1.1,200,Lycos,Apple macOS,15:56:00
2233,2234.0,10.131.0.1,30/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,Lycos,Linux Operating System,15:56:14
2234,2235.0,10.131.0.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,304,Yandex,Google's Android OS,15:56:15
2235,2236.0,10.130.2.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,304,Yandex,Google's Android OS,15:56:15
2236,2237.0,10.129.2.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,304,Lycos,Microsoft Windows,15:56:15
2237,2238.0,10.131.0.1,30/Nov/2017,GET /css/main.css HTTP/1.1,304,Google,Google's Android OS,15:56:15
2238,2239.0,10.129.2.1,30/Nov/2017,GET /css/style.css HTTP/1.1,304,Yahoo,Linux Operating System,15:56:15
2239,2240.0,10.128.2.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,304,Yahoo,Microsoft Windows,15:56:15
2240,2241.0,10.130.2.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,304,Google,Apple macOS,15:56:15
2241,2242.0,10.129.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,304,Yandex,Apple macOS,15:56:15
2242,2243.0,10.131.0.1,30/Nov/2017,GET /js/vendor/moment.min.js HTTP/1.1,304,bing,Apple iOS,15:56:16
2243,2244.0,10.131.0.1,30/Nov/2017,GET /contestshowcode.php?id=392&nm=dhruba_1603088&cn=16 HTTP/1.1,200,Google,Google's Android OS,15:56:17
2244,2245.0,10.130.2.1,30/Nov/2017,GET / HTTP/1.1,200,bing,Apple iOS,15:56:26
2245,2246.0,10.130.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Lycos,Apple macOS,15:56:28
2246,2247.0,10.131.0.1,30/Nov/2017,GET /compiler.php HTTP/1.1,200,Yahoo,Apple iOS,15:56:34
2247,2248.0,10.130.2.1,30/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,Google,Apple macOS,15:56:35
2248,2249.0,10.129.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Lycos,Google's Android OS,15:56:37
2249,2250.0,10.129.2.1,30/Nov/2017,GET /contestsubmit.php?id=45 HTTP/1.1,200,Yandex,Microsoft Windows,15:56:53
2250,2251.0,10.1.131.2.1,30/Nov/2017,'error.txt':,404,Yandex,Linux Operating System,18:44:27
2251,2252.0,10.131.0.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Google,Microsoft Windows,15:57:05
2252,2253.0,10.129.2.1,30/Nov/2017,POST /pcompile.php HTTP/1.1,200,Yandex,Apple macOS,15:57:05
2253,2254.0,10.131.2.1,30/Nov/2017,POST /compile.php HTTP/1.1,200,Google,Microsoft Windows,15:57:08
2254,2255.0,10.131.0.1,30/Nov/2017,GET /details.php?id=45 HTTP/1.1,200,Lycos,Google's Android OS,15:57:09
2255,2256.0,10.129.2.1,30/Nov/2017,POST /contestsubmission.php HTTP/1.1,200,Lycos,Apple macOS,15:57:10
2256,2257.0,10.129.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Yandex,Microsoft Windows,15:57:13
2257,2258.0,10.129.2.1,30/Nov/2017,GET /details.php?name=Factorial%20Factorization&cod=16 HTTP/1.1,200,bing,Linux Operating System,15:57:14
2258,2259.0,10.131.0.1,30/Nov/2017,GET / HTTP/1.1,200,Yandex,Linux Operating System,15:57:17
2259,2260.0,10.131.0.1,30/Nov/2017,GET /profile.php?user=mahadi HTTP/1.1,200,Yandex,Apple macOS,15:57:22
2260,2261.0,10.131.0.1,30/Nov/2017,GET /js/chart.min.js HTTP/1.1,206,Lycos,Microsoft Windows,15:57:23
2261,2262.0,10.129.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,bing,Apple macOS,15:57:23
2262,2263.0,10.131.0.1,30/Nov/2017,GET /js/chart.min.js HTTP/1.1,206,Yahoo,Microsoft Windows,15:57:23
2263,2264.0,10.131.2.1,30/Nov/2017,GET /compiler.php HTTP/1.1,200,Google,Linux Operating System,15:57:24
2264,2265.0,10.131.0.1,30/Nov/2017,GET /edit.php?name=mahadi HTTP/1.1,200,Lycos,Google's Android OS,15:57:27
2265,2266.0,10.131.0.1,30/Nov/2017,POST /update.php HTTP/1.1,200,Yandex,Google's Android OS,15:57:41
2266,2267.0,10.131.0.1,30/Nov/2017,GET /profile.php?user=mahadi HTTP/1.1,200,Google,Apple macOS,15:57:57
2267,2268.0,10.131.0.1,30/Nov/2017,GET /allsubmission.php?name=mahadi HTTP/1.1,200,bing,Google's Android OS,15:58:00
2268,2269.0,10.128.2.1,30/Nov/2017,GET /contestsubmission.php?id=16&show=bruce HTTP/1.1,200,bing,Google's Android OS,15:58:01
